tran_dt,sender,receiver,amount,sender_prev_bal
2023-12-02,6751214790,9461411256,95.67,2766.96
2023-09-26,9794577317,9390548519,389.07,2727.8
2023-12-22,5079871673,8109475772,2496.6,4891.59
2023-10-31,9677841168,7448192925,260.89,3258.39
2023-01-03,1008861066,1955909855,129.65,1964.29
2023-03-09,6372912695,4205474554,296.52,3054.36
2023-05-17,6631218396,4532052055,215.14,4519.17
2023-03-22,8024648080,5506418492,216.5,8046.55
2023-12-31,7539797855,7314219912,262.02,2676.52
2023-11-28,1870757167,8109475772,384.28,700.65
2023-01-12,9306902494,8672999020,276.11,4950.74
2023-04-21,6250485006,5076083336,440.2,5304.93
2023-09-25,9544773777,9147465775,147.42,444.41
2023-11-27,9184533484,7604156496,144.44,2636.42
2023-05-18,6202838211,7832528172,104.87,8154.3
2023-01-10,3692209346,1217352507,504.69,9839.27
2023-12-27,3623475520,2593329266,166.44,6815.22
2023-11-04,1157973925,2012502561,1899.74,5135.67
2023-01-29,6536389274,9484892308,250.09,8788.14
2023-09-12,8664985593,9988684171,131.3,5330.89
2023-08-03,2054217031,4761080385,155.92,1445.95
2023-08-08,9342344505,3256207935,355.48,6525.5
2023-09-04,1523706849,6355012597,497.55,3972.9
2023-07-18,7575389424,4042966116,263.63,7591.24
2023-02-25,5886439919,3382776341,431.9,8730.79
2023-12-11,7403172893,6815707497,98.68,625.54
2023-10-16,1798769275,9593790892,470.06,4619.47
2023-08-28,9124683758,8829725777,158.96,313.94
2023-10-21,9107902912,4168813567,58.87,5567.14
2023-08-02,9198899900,6075552482,93.81,3898.17
2023-12-24,6560944890,4405127597,300.61,2785.63
2023-06-17,6374069564,7272371991,511.53,4128.12
2023-05-25,8664985593,1066190739,188.7,4688.03
2023-02-15,1165106288,7314219912,250.63,8612.45
2023-08-08,1008861066,3020522095,104.89,5779.49
2023-10-14,9117125188,4934364269,231.06,8963.89
2023-04-16,9306902494,1106701841,280.4,7091.76
2023-05-19,8842478751,6423325615,448.58,4768.09
2023-09-10,8024648080,8293282371,299.16,6888.1
2023-05-04,6662045970,4036073044,184.52,1981.66
2023-02-26,7809784704,2810373281,252.17,1159.04
2023-06-01,3957950476,1763116337,128.63,3958.57
2023-03-05,4405488566,3142057598,922.87,6263.6
2023-02-04,3893589750,7032714017,39.26,2147.71
2023-02-14,7559586329,7458688319,225.63,8315.96
2023-07-11,5853640549,9267308825,302.52,1837.63
2023-07-28,1870757167,9267308825,405.36,3357.05
2023-05-13,9946408543,2593329266,409.87,6979.16
2023-05-06,7178578538,4625677494,291.82,2022.33
2023-05-03,2391928322,2660485764,108.8,2327.55
2023-03-13,9342344505,8541934496,1957.83,8394.13
2023-07-06,4424404902,3372475969,452.89,7335.87
2023-05-30,6751214790,5782738976,37.84,6577.23
2023-10-03,6954377166,6691557287,103.22,5342.2
2023-10-05,7063064307,1567470170,73.85,7240.52
2023-03-20,3621598798,6337639775,127.79,484.79
2023-04-27,9836783317,8509306440,398.85,3513.54
2023-03-13,5813070931,4283191345,403.05,6518.61
2023-04-06,4066297642,9025540461,527.35,9364.86
2023-01-05,2256517542,5907552582,14.72,5970.33
2023-08-09,6324806362,9267308825,392.93,3804.03
2023-12-26,6631218396,1687399428,230.31,3982.04
2023-02-19,7751910128,6531711442,218.74,5655.18
2023-12-10,7178578538,8740208113,317.44,530.91
2023-12-21,1293662596,3368746576,58.82,7321.61
2023-07-27,9836783317,1298195121,307.99,5901.57
2023-12-15,7202839593,7620975583,1886.27,3779.31
2023-04-03,9753570622,5986787449,240.08,1940.14
2023-09-07,8542881577,9594995598,232.66,5102.71
2023-08-31,5093619917,2976092807,275.0,830.51
2023-02-16,2391928322,3966504289,110.55,6646.51
2023-07-10,6444300923,6580572805,392.46,9715.11
2023-09-30,4910860812,6085975670,315.26,1571.16
2023-03-14,1068377549,7468180940,15.69,5172.92
2023-01-21,6910684122,1698812067,120.62,2469.07
2023-02-19,1288303997,6337639775,50.37,9857.49
2023-03-19,4631232391,1020482393,160.49,8681.66
2023-05-31,2507098120,8408789601,183.53,3953.32
2023-12-15,7178578538,1177297310,279.57,2216.03
2023-08-21,5029258738,8270520024,507.81,3206.5
2023-03-18,3556530143,7604156496,206.54,1659.6
2023-04-10,5377595854,3493168708,304.78,2436.26
2023-08-14,6751214790,1577884505,72.88,6662.86
2023-02-27,2904504206,8700526098,403.55,1303.4
2023-02-16,5200334429,4934728511,-18.67,305.56
2023-01-09,8868303343,2385239957,496.36,7774.45
2023-11-01,7153578596,8061182242,414.63,8597.52
2023-01-23,3556530143,5782738976,1087.53,8138.81
2023-01-21,2866005687,1111495877,453.98,2596.62
2023-04-20,4905245731,6771127268,283.28,3534.14
2023-09-06,2183582499,5584615239,21.02,9234.56
2023-12-16,9946408543,9205655076,406.5,9459.5
2023-07-14,3546339159,3156585422,476.36,8806.04
2023-11-22,6910684122,5920569106,104.09,3485.39
2023-02-03,6910684122,3605787210,370.38,6379.06
2023-10-05,9677841168,6024681225,264.82,4073.67
2023-01-09,6827753864,5254430736,823.43,7428.27
2023-11-27,9430296170,1921855975,47.8,7317.73
2023-07-25,6560944890,3145338057,235.5,9138.12
2023-11-08,2682633258,5907552582,358.51,7434.42
2023-08-07,4775057900,2873340386,449.31,9254.34
2023-06-30,9677841168,5888445457,260.82,8239.94
2023-01-10,5444740513,8384981854,354.24,7642.69
2023-05-18,8548635822,5476409891,116.93,1833.41
2023-01-15,6581131506,6474970807,416.43,1738.42
2023-06-21,7575389424,1567470170,207.06,5519.68
2023-05-29,1165106288,1555841014,240.19,6456.99
2023-04-16,8240257727,1244439007,117.15,1348.52
2023-07-25,1161635857,6868835294,525.2,8780.37
2023-10-16,8014569370,2926121567,25.0,2317.4
2023-09-10,5444740513,6673651725,246.16,7989.48
2023-09-09,7685012617,9267308825,196.28,9891.31
2023-03-23,3169876550,8700526098,304.5,9922.86
2023-01-12,8875346680,6337639775,458.53,3190.18
2023-10-24,6041555874,6815707497,368.3,4127.2
2023-07-31,2391928322,3024221138,109.7,1159.87
2023-08-30,2041054584,9462157314,272.1,9709.46
2023-01-04,7472044225,8672999020,50.34,5970.69
2023-08-12,9826131497,7794635246,252.31,7883.97
2023-12-18,3169876550,7372235545,369.25,458.12
2023-03-24,2252597577,6355012597,507.96,1901.69
2023-03-26,4206312755,1913317016,378.18,1019.26
2023-01-07,4594183059,7678856749,429.03,9817.75
2023-01-22,7601334917,6604052925,335.36,9436.74
2023-11-07,1839577361,9139307219,2602.57,5562.13
2023-01-06,1839577361,2174265693,473.5,1271.9
2023-09-06,4358294074,4625677494,267.94,9634.84
2023-10-10,4405488566,6220603277,173.65,4651.91
2023-12-24,2911815832,5986787449,348.17,7865.04
2023-11-26,5620527566,1007020487,2276.33,7283.68
2023-10-04,7836684495,6704460197,60.08,3662.77
2023-05-06,9198899900,2604483539,113.42,857.26
2023-08-08,8493535674,4581739272,369.94,5453.36
2023-11-09,1703171857,5440043103,359.79,7280.8
2023-11-05,7063064307,2658161865,26.7,4687.31
2023-11-05,5222101744,1916830033,346.11,9181.94
2023-11-25,2866005687,1224905165,445.67,7005.6
2023-09-29,5018014536,6197223505,34.22,1437.67
2023-01-29,4358294074,1196540852,268.87,2953.0
2023-03-17,1324707311,7550152651,385.52,9669.74
2023-10-14,6954377166,6407350656,99.84,1982.04
2023-09-02,7329440465,8023173960,140.09,2004.47
2023-07-27,9430296170,3372475969,32.87,9594.08
2023-09-07,8900805824,1735900726,272.97,7792.6
2023-02-16,8251635741,7607890420,367.18,862.51
2023-06-29,5924421150,8143385123,299.8,3780.25
2023-06-20,2449376974,1754387842,494.8,1959.47
2023-06-07,2296889509,5771053036,76.29,2842.22
2023-02-18,7403172893,7153326673,101.86,8324.79
2023-12-11,1523706849,3524424249,498.23,9869.21
2023-12-15,2540044701,3461051559,1423.58,9447.04
2023-02-16,1651226605,8815264532,373.81,475.96
2023-07-17,9826131497,4930935721,231.92,9919.73
2023-12-26,2817654956,7604156496,194.0,9174.45
2023-04-15,1568070113,6417324037,586.87,5686.7
2023-06-30,9391881886,8404221910,440.13,4598.09
2023-07-07,9971126046,6499638412,262.02,681.82
2023-06-10,8024648080,1719479711,226.14,9397.19
2023-07-16,5853640549,4575154766,269.4,6947.93
2023-09-10,8590614086,1352268835,500.39,4841.92
2023-12-25,1523706849,6202052702,505.04,2841.56
2023-03-22,1676626956,1298195121,372.76,8558.75
2023-10-14,1165106288,6678220690,295.74,777.7
2023-03-01,4464498407,3906766178,94.53,7019.28
2023-12-07,8589841039,4180456963,88.69,6710.11
2023-03-23,4689284713,6002139621,352.63,8339.55
2023-07-02,3623475520,3144775218,130.22,6482.83
2023-07-29,9391881886,2405026259,447.64,8311.99
2023-12-27,4790012545,4135559961,208.21,1088.71
2023-04-07,7809784704,4859816657,278.02,3104.37
2023-01-26,1165106288,3338715730,290.1,8037.8
2023-10-01,6536389274,9988684171,319.25,6149.46
2023-06-15,2252597577,2142635409,483.46,4512.27
2023-07-15,9683294158,9139307219,245.65,5552.75
2023-08-29,4358294074,5135858878,198.28,1629.03
2023-05-20,5134252963,1096817728,204.89,9083.2
2023-01-11,6372912695,2143770681,146.99,4630.32
2023-02-10,7685012617,4937612276,184.4,4402.21
2023-08-24,3245284523,9066022021,206.21,6213.06
2023-01-11,7685012617,9815659443,126.23,650.45
2023-06-19,1179368344,9629022101,455.17,3297.18
2023-04-16,1529943053,1449270864,48.58,5191.14
2023-05-23,2391928322,1810792375,108.47,3427.95
2023-01-06,1396540614,9025540461,1222.45,6806.72
2023-09-14,3826325422,4135559961,285.41,6732.06
2023-10-26,2904504206,9152851286,493.57,6776.95
2023-05-28,3673667462,6870119413,379.15,4206.57
2023-10-24,9010637497,3461051559,132.42,408.32
2023-12-18,4631232391,6664236500,183.82,5097.53
2023-10-20,2851098229,9496078669,440.36,1525.34
2023-10-02,8032535589,9147465775,392.09,9110.64
2023-07-18,4930818616,1196540852,244.71,518.16
2024-01-01,2833774822,3620898151,38.95,2433.43
2023-09-03,8045855309,7015509629,42.4,3053.72
2023-02-25,4066297642,4930935721,420.35,3210.3
2023-01-19,5093619917,5782738976,304.45,2106.11
2024-01-01,8579276620,6766931204,293.58,8987.26
2023-01-03,8329600795,3322940175,352.59,9173.43
2023-09-29,3300797449,2120572408,84.92,5599.33
2023-08-23,1712202241,5986787449,17.05,4507.29
2023-11-10,1116183031,1298195121,200.82,9608.63
2023-11-25,9683294158,1224905165,199.59,553.99
2023-06-22,3826325422,4532052055,77.56,3925.45
2023-03-31,2054352743,1004699940,358.51,6161.53
2023-11-09,5709743269,2143770681,142.07,8003.58
2023-09-23,1324707311,1906786893,348.23,8745.84
2023-03-12,9753570622,2810373281,230.21,8925.7
2023-04-12,1798769275,1017020714,409.18,9808.99
2023-03-16,5093619917,1111495877,355.34,4145.17
2023-05-17,1870757167,4859816657,410.87,2738.06
2023-08-31,8868303343,7934945986,503.42,3909.26
2023-10-31,6250485006,1488563895,428.6,3417.87
2023-02-24,7273235391,1352268835,70.56,5592.98
2023-05-10,1529943053,9506997368,60.95,6351.8
2023-10-18,7594228160,3906766178,366.16,2837.33
2023-09-14,8251635741,4588043007,333.42,9525.32
2023-11-08,6121128635,2821255081,157.23,9180.15
2023-01-22,3203290648,1872880830,425.1,8657.29
2023-08-18,4424404902,5290749376,446.88,621.57
2023-07-26,1798769275,8887473116,460.5,8250.64
2023-10-06,1761232323,6827293597,69.32,8198.06
2023-04-03,5544171130,9594995598,111.15,8595.06
2023-04-19,8436622319,4078271359,105.95,6137.33
2023-01-06,1116183031,9639125037,177.73,2390.33
2023-04-30,1600919783,7909236452,392.64,6666.53
2023-01-21,9898976418,1096817728,30.85,6262.84
2023-04-27,7601334917,9593489713,453.83,8089.63
2023-04-20,7202839593,9574943985,408.93,6232.42
2023-02-26,4206312755,5581327600,368.77,8671.04
2023-07-05,1567185174,4197211210,113.82,8848.09
2023-08-13,2301805351,4697192134,138.71,2973.88
2023-05-22,3169876550,1007020487,350.56,1331.5
2023-04-19,7472044225,1955800935,54.71,2864.12
2023-03-10,3819736364,6026120270,153.19,6660.81
2023-12-08,7320521806,8270520024,311.33,7142.81
2023-04-29,4358294074,8448700122,1155.36,9226.76
2023-01-11,9163117711,2406636678,344.22,9494.84
2023-10-01,1878521807,4761080385,196.7,3266.62
2023-04-25,9836783317,3661752487,358.13,8958.3
2023-04-12,4910860812,6916040954,374.76,1880.17
2023-01-26,2931289572,3493168708,512.17,3873.08
2023-01-18,3163161786,6527612750,196.69,958.05
2023-07-28,2680751486,8060326255,73.78,1490.74
2023-04-16,9946408543,7607890420,418.46,5229.21
2023-08-19,4905245731,7032714017,271.25,8149.43
2023-01-25,4816298404,2660485764,371.18,9692.57
2023-08-31,6324806362,2604483539,468.76,6068.96
2023-06-05,4594183059,7627332650,403.26,4341.15
2023-03-02,2282297408,2753512006,154.71,734.69
2023-07-23,9809525852,6527612750,151.47,719.79
2023-02-01,5813070931,1815541762,466.66,2860.69
2023-08-16,8542881577,9593790892,233.46,3625.26
2023-02-21,2931289572,8279859826,464.76,8589.62
2023-03-16,4950453652,3611808474,185.91,1627.24
2023-03-07,8542881577,4695770511,336.97,2713.88
2023-02-04,2256517542,7794635246,61.55,182.42
2023-02-23,8590614086,6024681225,572.31,7832.97
2023-12-14,3699572113,2174265693,171.43,702.82
2023-03-22,4910860812,3920107544,350.05,9016.65
2023-12-22,2635360492,1066190739,413.02,5267.05
2023-02-20,1703171857,3630567726,400.96,898.22
2023-09-29,7594228160,4424766954,340.08,8319.59
2023-11-21,1113834089,8887473116,80.41,7844.19
2023-08-03,3673667462,5387923020,393.31,3835.11
2023-09-07,8837828277,2320077430,330.71,2970.75
2023-11-08,5709743269,4149159127,102.95,1980.29
2023-03-19,7036123296,7302775932,50.41,7673.49
2023-10-03,3522747123,9433922566,223.85,6419.93
2023-11-27,6628104619,3393203732,328.66,1708.88
2023-06-12,6121128635,2361417223,173.48,754.56
2023-04-09,8251635741,8774854822,346.12,1138.06
2023-03-02,6444300923,6474970807,376.9,2827.37
2023-03-27,4066297642,2809465977,470.0,9802.35
2023-03-16,1396540614,1532644469,248.74,4049.28
2023-03-22,7836684495,1476031825,45.82,9864.66
2023-03-02,6372912695,1569441813,216.62,7380.63
2023-08-29,5377595854,4701120845,264.92,6471.27
2023-08-19,1144486898,8798441230,257.81,2281.77
2023-06-17,4689284713,2320077430,406.62,4832.89
2023-05-29,2054352743,2613078821,291.85,8976.72
2023-07-13,3463316944,7053544008,82.64,5570.6
2023-05-07,9170668733,7827825384,1261.06,4251.05
2023-03-04,2290620711,2143770681,285.69,4025.11
2023-09-25,8670770043,9049007791,264.28,2653.19
2023-10-25,1798769275,8279859826,400.31,9224.49
2023-03-30,1176036462,4857209490,171.17,9896.12
2023-04-18,1712202241,9390548519,165.02,4661.69
2023-05-04,4910860812,2852845691,458.26,7430.48
2023-08-12,6517220846,5728874239,490.87,5599.25
2023-09-19,2833774822,4575154766,51.52,4014.8
2023-06-15,6536389274,3191351720,289.38,3198.15
2023-07-17,9306902494,4197211210,288.44,9971.27
2023-12-04,6462330795,2660485764,160.34,3620.48
2023-09-25,9117125188,4449205315,171.3,9467.44
2023-05-31,6462330795,3946294990,209.7,1450.59
2023-02-15,4066297642,2962235114,482.4,9616.46
2023-07-05,8666108063,2810373281,412.51,9974.94
2023-04-14,1676626956,2340864445,479.6,3511.98
2023-02-03,3893589750,1476031825,-2.77,4825.38
2023-03-19,8436622319,5194527785,98.31,4250.49
2023-02-13,7539797855,8109475772,269.55,4180.94
2023-10-02,9306902494,5254430736,275.53,1797.73
2023-09-29,9170668733,7303366002,214.68,5955.9
2023-02-27,7575389424,7678856749,204.34,9387.14
2023-03-24,7601334917,8646995775,346.98,1040.7
2023-11-15,7063064307,8404221910,149.85,2012.84
2023-12-24,2341230241,1355028924,2007.6,2714.64
2023-02-13,8413728778,1735900726,168.65,6101.24
2023-10-06,4237717123,1517606468,156.35,4865.95
2023-07-08,5709743269,8299916220,127.72,4524.84
2023-02-06,8413728778,9830950006,203.75,3397.77
2023-10-10,6631218396,7942133241,154.19,6780.68
2023-11-25,7223312208,8646995775,77.19,9766.43
2023-10-22,6397144101,1908169873,63.13,6632.47
2023-10-01,2391928322,8700526098,119.94,2427.68
2023-06-03,9826131497,5782738976,210.28,5378.86
2023-05-05,9352634039,6448029109,170.18,5510.86
2023-01-28,2097749932,1633803099,167.34,5162.59
2023-12-28,9107902912,5563407980,90.95,7742.7
2023-11-21,6202838211,3465910025,91.23,6259.4
2023-01-12,3224534149,1007020487,291.18,800.46
2023-09-09,8664985593,8637472815,103.38,7548.85
2023-06-24,3826325422,7385620510,121.17,7474.11
2023-06-11,5813070931,9484892308,2628.95,7316.72
2023-04-11,5809281990,7743280984,118.29,2770.63
2023-08-31,5071338731,6441783020,212.61,2889.29
2023-04-21,8837828277,6417324037,329.46,2518.44
2023-01-05,8590614086,1823056088,434.84,5916.79
2023-11-20,5034961863,1916830033,-42.95,7473.66
2023-03-06,1568070113,1717035816,138.02,9516.39
2023-11-06,5096271531,4447985812,332.25,1176.31
2023-02-19,3300797449,1633803099,451.43,4689.25
2023-05-22,5886439919,2361417223,451.15,1621.25
2023-02-21,1567185174,4937612276,54.7,1612.8
2023-02-06,4521904419,9506997368,419.89,8501.09
2023-05-04,5924421150,6002139621,322.26,1530.94
2023-05-22,8032535589,9749225643,244.35,6305.48
2023-05-01,8842478751,2810373281,484.27,8731.91
2023-09-15,5620527566,8408789601,420.63,6066.17
2023-04-26,2414333802,5728874239,338.75,2193.08
2023-01-01,5093619917,3426264539,251.9,1436.31
2023-01-04,9946408543,3946294990,359.54,6929.35
2023-09-06,7403172893,7153326673,78.14,2339.07
2023-11-30,8257903032,7429285705,206.27,1125.23
2023-02-22,9809525852,3156585422,170.86,4708.0
2023-07-17,9544773777,2753512006,126.01,4818.1
2023-04-15,1116183031,5563407980,182.07,9020.64
2023-03-02,7601334917,7213039174,416.16,7844.83
2023-05-16,1165106288,2951988397,197.09,3134.17
2023-06-14,7408366345,9677761071,389.49,6790.1
2023-05-15,2449376974,1017020714,463.2,5779.61
2023-09-15,9683294158,9068833369,281.81,4247.66
2023-02-20,4405488566,3368746576,186.75,7449.82
2023-05-06,3703962220,7862330565,89.62,4816.81
2023-10-03,3169876550,1014077919,331.84,1824.71
2023-05-10,8254663660,7303366002,264.62,3607.41
2023-11-09,8257903032,7446340394,204.73,4682.49
2023-08-26,2527655254,6915697329,-26.06,6901.76
2023-07-23,7329440465,4575154766,79.01,5702.5
2023-12-26,8539637709,1355028924,130.6,6575.93
2023-05-21,8666108063,9204416723,383.75,1164.5
2023-03-10,7273235391,3144775218,55.01,7408.86
2023-12-03,1878521807,6197223505,1091.4,7331.55
2023-09-20,7202839593,5076064581,264.09,8622.31
2023-10-21,3245284523,4283191345,207.35,3766.43
2023-08-09,5294433105,8293282371,373.51,8649.37
2023-06-21,3300797449,4944115075,81.69,5354.21
2023-02-11,8666108063,8908587838,343.88,8906.79
2023-12-14,4790012545,6284186311,232.14,2376.04
2023-04-07,3143462909,9609678198,406.33,8343.16
2023-04-09,3143462909,4940796209,361.68,5615.72
2023-04-12,1761232323,4644663335,36.84,9878.8
2023-09-05,1144486898,1633803099,226.81,9549.78
2023-02-24,3826325422,9390548519,25.39,8779.05
2023-08-04,5813070931,7378134748,478.44,8107.52
2023-12-25,8014569370,4707626355,479.98,3776.09
2023-10-05,1165106288,2349736332,226.29,836.09
2023-03-29,7082906224,6284186311,477.71,4070.27
2023-10-21,8254663660,3191351720,238.07,9652.82
2023-01-09,5137292853,8887473116,268.83,4364.2
2023-10-18,9836783317,4209184744,352.95,4067.36
2023-09-15,2817654956,8238119329,201.44,6599.94
2023-08-19,9306902494,4662104184,279.02,4733.35
2023-03-08,1202681880,9484892308,257.85,4787.11
2023-04-30,3964868878,7993056081,328.52,2323.68
2023-05-05,3703962220,1400188830,87.74,8056.71
2023-05-14,6331808265,5771053036,397.89,2430.88
2023-10-19,1409251445,9609678198,139.29,4010.83
2023-03-03,8868303343,3322940175,459.27,6313.11
2023-09-23,5469695410,6075552482,277.24,3118.83
2023-08-17,9306902494,2660485764,282.24,7576.57
2023-01-11,7472044225,3349687216,45.05,9482.26
2023-02-13,1008861066,8476512870,120.95,9567.84
2023-05-27,6631218396,1476031825,191.44,7443.63
2023-09-30,1293662596,7965805248,162.43,968.08
2023-04-01,9163117711,3946294990,359.93,5168.45
2023-07-16,1112415317,1698812067,266.37,5804.4
2023-11-30,8027819355,6870119413,335.6,6487.35
2023-07-22,8407362745,4135559961,251.13,4683.47
2023-08-27,6250485006,6829766093,514.37,3373.86
2023-08-12,7942825916,1004165119,62.55,7689.96
2023-09-13,4206312755,8503214085,1867.8,6555.55
2023-10-03,7751910128,3256207935,209.88,7475.94
2023-05-17,2183582499,6916040954,25.06,198.22
2023-09-26,4466146256,2198372196,152.13,3076.31
2023-09-29,3522747123,1488563895,204.86,9184.84
2023-12-10,3957950476,9025540461,286.19,4917.64
2023-04-06,1761527270,5350295398,371.78,9265.48
2023-10-24,2911815832,4005630831,347.64,8638.62
2023-03-15,3522747123,8423597928,169.6,4407.41
2023-11-21,3143462909,2969599836,412.21,2604.36
2023-09-09,9010637497,6870119413,151.26,2483.08
2023-11-11,7216578445,9574943985,248.73,9119.81
2023-10-10,4189117361,1014077919,137.05,7420.52
2023-03-12,2301805351,4732508610,99.37,4797.81
2023-03-11,2911815832,6237789247,317.8,9417.68
2023-03-17,5469695410,2899342074,328.5,7755.5
2023-02-19,3245284523,5728874239,172.15,4370.75
2023-12-19,3819736364,3211274099,192.42,4659.35
2023-08-08,5294433105,4042966116,373.19,3573.96
2023-09-01,1113834089,1244439007,101.84,6999.89
2023-05-24,6910684122,1271699948,71.24,5504.44
2023-01-09,3532316323,1006445472,163.69,8034.6
2023-11-08,3169876550,4021888776,312.82,7718.61
2023-01-25,1529943053,1889964549,18.79,5199.37
2023-04-23,9104663241,4442370807,524.66,4058.38
2023-11-21,3522747123,6915697329,163.06,1693.47
2023-01-21,1651226605,1717035816,405.47,8600.28
2023-12-26,2348162937,1157144227,334.25,7423.67
2023-10-30,2976901269,1017020714,255.39,4293.71
2023-10-05,7582855459,3728925494,512.55,3006.66
2023-07-18,9544773777,4930935721,154.78,9235.5
2023-07-04,6762381230,3074629897,345.79,4675.8
2023-03-15,9107902912,7058292406,380.97,9302.5
2023-05-12,4689284713,7429285705,363.6,6707.69
2023-08-15,6202838211,6075552482,135.01,1206.59
2023-04-16,3673667462,4532052055,328.87,7236.75
2023-11-02,8590614086,4152390034,569.28,6616.0
2023-09-10,3257062005,8777591541,509.71,2714.88
2023-11-26,3699572113,5194527785,215.67,1190.36
2023-07-15,9971126046,7378134748,341.22,8992.52
2023-08-04,5294433105,1889964549,358.41,1509.4
2023-10-11,4237717123,8060326255,179.65,3611.58
2023-02-21,9809525852,9292724298,148.43,1178.62
2023-10-13,4584146126,4857209490,334.17,9275.56
2023-05-05,1651226605,9465099316,2131.41,4819.2
2023-08-22,6827753864,8299916220,139.74,2522.66
2023-05-11,2449376974,8641356362,488.54,2963.93
2023-07-01,5959515865,3630567726,415.46,2403.99
2023-11-26,5444740513,1096817728,369.42,9116.32
2023-08-24,3151920304,9144862025,186.83,5249.34
2023-07-16,4584146126,6075416777,342.84,6761.38
2023-11-03,7320521806,2072545277,315.58,1292.21
2023-07-20,6265640291,7593423234,138.92,5063.75
2023-11-17,1524776007,9639125037,409.71,7317.99
2023-09-07,8240257727,2385239957,145.2,1957.21
2023-12-15,5294433105,2408035912,377.72,8894.99
2023-04-25,5079871673,3393203732,413.78,2204.79
2023-10-29,1288303997,1355028924,-32.78,8338.42
2023-02-13,1761527270,7794635246,370.67,2004.03
2023-12-04,6374069564,3145338057,517.99,6827.15
2023-07-25,5598526674,9830950006,217.73,4330.32
2023-02-21,2540044701,8566240195,266.46,7733.29
2023-03-13,1524776007,6527612750,-0.59,8167.59
2023-12-22,4689284713,8279859826,394.54,2014.18
2023-06-12,5222101744,7032354535,332.53,395.14
2023-08-28,2054217031,6771127268,261.17,1858.72
2023-07-26,1079948278,4629873614,151.7,354.81
2023-05-09,3747450723,6075416777,190.25,6340.03
2023-06-20,4689284713,7448192925,383.66,3822.27
2023-05-13,7666501843,8419886520,209.71,5531.65
2023-06-07,2381133638,6350984240,284.21,7564.8
2023-07-05,9306902494,1449270864,289.51,2866.18
2023-08-23,6631222191,6868835294,36.12,9248.65
2023-12-18,1158621244,6024681225,437.03,4569.53
2023-08-10,1761527270,1754387842,382.84,1105.97
2023-05-14,4143721117,4625677494,124.38,2049.14
2023-03-04,5294433105,4832021542,371.63,7284.48
2023-05-19,4584146126,8384981854,369.32,2607.34
2023-02-12,9898976418,2852845691,40.38,9714.08
2023-05-29,6631218396,1908169873,1153.28,8600.84
2023-01-27,7408366345,7468180940,356.69,950.1
2023-11-14,5137292853,9197411796,255.87,2005.34
2023-08-04,3964868878,6021827241,344.03,2755.34
2023-09-05,6751214790,1224905165,67.33,5165.78
2023-04-09,8413728778,4442370807,189.1,934.58
2023-01-13,1761527270,9574943985,375.72,2946.42
2023-03-09,9117125188,7750318439,266.25,881.41
2023-01-03,7511872019,6240932099,3.48,9257.66
2023-02-25,4606857351,7458688319,2333.28,5324.98
2023-01-25,7082906224,4707626355,2279.58,6845.52
2023-06-17,3151920304,6197223505,188.17,7900.69
2023-09-07,5071338731,4447985812,315.92,1577.27
2023-08-31,1761232323,7743280984,6.76,3338.92
2023-09-27,3224534149,6203892117,300.26,2742.19
2023-03-03,6662045970,6350984240,167.67,1482.72
2023-03-23,9195582017,3461051559,380.75,602.95
2023-12-08,4790012545,4079990347,135.16,6018.66
2023-01-02,2290620711,6604052925,284.37,9913.04
2023-10-20,6202838211,3753548739,82.43,7011.91
2023-05-27,4775057900,5563407980,420.25,6934.46
2023-11-27,8471869360,4629873614,149.98,6285.33
2023-12-20,9544773777,7827825384,198.59,8558.88
2023-06-25,3964868878,3746221890,354.39,603.23
2023-02-13,2252597577,6663018135,499.74,4262.2
2023-03-25,1567185174,2340864445,41.03,1085.14
2023-10-01,5079871673,6604052925,415.09,8617.04
2023-03-09,1158621244,7032354535,369.66,8375.42
2023-12-21,7202839593,1014077919,262.31,2319.6
2023-10-27,4206312755,1298195121,389.68,4516.38
2023-03-01,2252597577,3382776341,514.79,7396.16
2023-05-02,8329600795,4588043007,301.4,1264.77
2023-03-14,8497692628,6337639775,259.01,6976.19
2023-05-05,9352634039,4701120845,211.73,5744.34
2023-05-19,6374069564,1629458403,539.27,1358.59
2023-07-13,5096271531,4412699315,325.05,1275.52
2023-08-03,5709743269,4625677494,127.81,8068.23
2023-07-10,7685012617,1908169873,153.66,9709.62
2023-02-22,9117125188,4149159127,1121.07,9998.18
2023-01-24,2866005687,7385620510,449.67,1362.45
2023-03-25,8670770043,4180456963,235.7,8324.79
2023-11-13,6121128635,6293929234,105.85,7236.4
2023-04-06,2635360492,6407350656,358.33,6518.63
2023-02-08,1523706849,6651750347,485.81,7021.56
2023-10-18,7329440465,8486813889,81.49,8273.95
2023-02-08,7320521806,3746221890,302.63,5302.46
2023-10-20,4206312755,1106701841,368.17,9581.66
2023-12-19,9391881886,6002139621,440.19,9012.72
2023-11-19,3152314300,6868835294,31.16,9107.12
2023-03-15,3623475520,9281971202,117.82,8420.0
2023-01-01,6751214790,7686091406,114.47,5865.21
2023-08-28,3163161786,4447985812,239.67,6614.62
2023-02-28,4606857351,3493168708,384.06,5136.91
2023-04-07,4066297642,5763274349,539.85,3272.62
2023-06-05,2837227128,9484892308,383.2,4629.27
2023-09-06,1179368344,1206345702,527.95,3276.0
2023-12-16,2555233206,1006445472,326.78,4287.03
